date,person ,risk,potential,ben_bet,gabe_bet,ben_line,outcome,money_outcome,over_under,category,settled
1/26/2018,gabe,40,40,under,over,217.5,W,40,knicks_suns,nba,yes
1/27/2018,gabe,40,40,thunder,pistons,-3.5,W,40,,nba,yes
1/27/2018,gabe,40,40,over,under,207.5,W,40,thunder_pistons,nba,yes
1/27/2018,gabe,40,40,magic,pacers,6,W,40,,nba,yes
1/27/2018,gabe,40,40,under,over,213,L,-40,magic_pacers,nba,yes
1/27/2018,gabe,40,40,wizards,hawks,-3.5,W,40,,nba,yes
1/27/2018,gabe,40,40,under,over,211,L,-40,wizards_hawks,nba,yes
1/27/2018,gabe,40,40,hornets,heat,4,P,0,,nba,yes
1/27/2018,gabe,40,40,over,under,204.5,L,-40,hornets_heat,nba,yes
1/27/2018,gabe,40,40,warriors,celtics,-10,L,-40,,nba,yes
1/27/2018,gabe,40,40,over,under,219.5,L,-40,warriors_celtics,nba,yes
1/27/2018,gabe,40,40,nets,timberwolves,11,L,-40,,nba,yes
1/27/2018,gabe,40,40,under,over,215,W,40,nets_timberwolves,nba,yes
1/27/2018,gabe,40,40,mavs,nuggets,8,W,40,,nba,yes
1/27/2018,gabe,40,40,under,over,209.5,W,40,mavs_nuggets,nba,yes
1/28/2018,gabe,40,40,suns,rockets,13.5,W,40,,nba,yes
1/28/2018,gabe,40,40,under,over,226,W,40,suns_rockets,nba,yes
1/28/2018,gabe,40,40,bucks,bulls,-2,W,40,,nba,yes
1/28/2018,gabe,40,40,under,over,216.5,W,40,bucks_bulls,nba,yes
1/28/2018,gabe,40,40,pelicans,clippers,-2,L,-40,,nba,yes
1/28/2018,gabe,40,40,under,over,227.5,W,40,pelicans_clippers,nba,yes
1/28/2018,gabe,40,40,lakers,raptors,10,L,-40,,nba,yes
1/28/2018,gabe,40,40,under,over,217.5,L,-40,lakers_raptors,nba,yes
1/28/2018,gabe,40,40,cavs,pistons,-8,W,40,,nba,yes
1/28/2018,gabe,40,40,under,over,216,L,-40,cavs_pistons,nba,yes
1/28/2018,gabe,40,40,thunder,76ers,-3.5,W,40,,nba,yes
1/28/2018,gabe,40,40,over,under,215.5,W,40,thunder_76ers,nba,yes
1/28/2018,gabe,40,40,kings,spurs,10.5,L,-40,,nba,yes
1/28/2018,gabe,40,40,over,under,195.5,W,40,kings_spurs,nba,yes
1/29/2018,gabe,40,40,pacers,hornets,-3,W,40,,nba,yes
1/29/2018,gabe,40,40,under,over,214,W,40,pacers_hornets,nba,yes
1/29/2018,gabe,40,40,timberwolves,hawks,-5.5,L,-40,,nba,yes
1/29/2018,gabe,40,40,under,over,214.5,W,40,timberwolves_hawks,nba,yes
1/29/2018,gabe,40,40,suns,grizzlies,7.5,L,-40,,nba,yes
1/29/2018,gabe,40,40,under,over,205.5,L,-40,suns_grizzlies,nba,yes
1/29/2018,gabe,40,40,bucks,76ers,-3.5,W,40,,nba,yes
1/29/2018,gabe,40,40,under,over,211,W,40,bucks_7ers,nba,yes
1/29/2018,gabe,40,40,heat,mavs,-2,W,40,,nba,yes
1/29/2018,gabe,40,40,over,under,197,L,-40,heat_mavs,nba,yes
1/29/2018,gabe,40,40,celtics,nuggets,1.5,W,40,,nba,yes
1/29/2018,gabe,40,40,over,under,204.5,W,40,celtics_nuggets,nba,yes
1/30/2018,gabe,40,40,wizards,thunder,3,W,40,,nba,yes
1/30/2018,gabe,40,40,over,under,216.5,L,-40,wizards_thunder,nba,yes
1/30/2018,gabe,40,40,knicks,nets,-5.5,W,40,,nba,yes
1/30/2018,gabe,40,40,under,over,215,W,40,knicks_nets,nba,yes
1/30/2018,gabe,40,40,timberwolves,raptors,6.5,W,40,,nba,yes
1/30/2018,gabe,40,40,under,over,218.5,W,40,timberwolves_raptors,nba,yes
1/30/2018,gabe,40,40,cavs,pistons,-5.5,L,-40,,nba,yes
1/30/2018,gabe,40,40,under,over,219.5,L,-40,cavs_pistons,nba,yes
1/30/2018,gabe,40,40,rockets,magic,-13.5,L,-40,,nba,yes
1/30/2018,gabe,40,40,under,over,221,P,0,rockets_magic,nba,yes
1/30/2018,gabe,40,40,kings,pelicans,8.5,W,40,,nba,yes
1/30/2018,gabe,40,40,under,over,215,L,-40,kings_pelicans,nba,yes
1/30/2018,gabe,40,40,nuggets,spurs,7.5,W,40,,nba,yes
1/30/2018,gabe,40,40,under,over,201,L,-40,nuggests_spurs,nba,yes
1/30/2018,gabe,40,40,warriors,jazz,-7.5,L,-40,,nba,yes
1/30/2018,gabe,40,40,over,under,216.5,W,40,warriors_jazz,nba,yes
1/30/2018,gabe,40,40,trailblazers,clippers,-2.5,W,40,,nba,yes
1/30/2018,gabe,40,40,under,over,220.5,W,40,trailblazers_clippers,nba,yes
1/31/2018,gabe,40,40,pacers,grizzlies,-7,L,-40,,nba,yes
1/31/2018,gabe,40,40,over,under,203.5,W,40,pacers_grizzlies,nba,yes
1/31/2018,gabe,40,40,lakers,magic,-2.5,L,-40,,nba,yes
1/31/2018,gabe,40,40,under,over,217,L,-40,lakers_magic,nba,yes
1/31/2018,gabe,40,40,nets,76ers,7,W,40,,nba,yes
1/31/2018,gabe,40,40,over,under,210.5,W,40,nets_76ers,nba,yes
1/31/2018,gabe,40,40,cavs,heat,-1.5,W,40,,nba,yes
1/31/2018,gabe,40,40,under,over,215.5,W,40,cavs_heat,nba,yes
1/31/2018,gabe,40,40,hornets,hawks,-3,W,40,,nba,yes
1/31/2018,gabe,40,40,under,over,211,L,-40,hornets_hawks,nba,yes
1/31/2018,gabe,40,40,celtics,knicks,-8.5,W,40,,nba,yes
1/31/2018,gabe,40,40,over,under,209,L,-40,celtics_knicks,nba,yes
1/31/2018,gabe,40,40,bulls,trailblazers,7,L,-40,,nba,yes
1/31/2018,gabe,40,40,under,over,213,L,-40,bulls_trailblazers,nba,yes
1/31/2018,gabe,40,40,suns,mavs,3,W,40,,nba,yes
1/31/2018,gabe,40,40,under,over,210.5,W,40,suns_mavs,nba,yes
2/1/2018,gabe,40,40,raptors,wizards,-3.5,L,-40,,nba,yes
2/1/2018,gabe,40,40,under,over,214,L,-40,raptors_wizards,nba,yes
2/1/2018,gabe,40,40,grizzlies,pistons,8.5,W,40,,nba,yes
2/1/2018,gabe,40,40,over,under,203,W,40,grizzlies_pistons,nba,yes
2/1/2018,gabe,40,40,spurs,rockets,1.5,L,-40,,nba,yes
2/1/2018,gabe,40,40,under,over,208.5,W,40,spurs_rockets,nba,yes
2/1/2018,gabe,40,40,bucks,timberwolves,6,L,-40,,nba,yes
2/1/2018,gabe,40,40,under,over,208.5,W,40,bucks_timberwolves,nba,yes
2/1/2018,gabe,40,40,thunder,nuggets,-1.5,L,-40,,nba,yes
2/1/2018,gabe,40,40,under,over,217.5,L,-40,thunder_nuggets,nba,yes
2/2/2018,gabe,40,40,hornets,pacers,-3.5,W,40,,nba,yes
2/2/2018,gabe,40,40,under,over,209,L,-40,hornets_pacers,nba,yes
2/2/2018,gabe,40,40,celtics,hawks,-7,W,40,,nba,yes
2/2/2018,gabe,40,40,over,under,200,W,40,celtics_hawks,nba,yes
2/2/2018,gabe,40,40,trailblazers,raptors,4.5,L,-40,,nba,yes
2/2/2018,gabe,40,40,under,over,214.5,L,-40,trailblazers_raptors,nba,yes
2/2/2018,gabe,40,40,nets,lakers,-1.5,L,-40,,nba,yes
2/2/2018,gabe,40,40,under,over,216.5,W,40,nets_lakers,nba,yes
2/2/2018,gabe,40,40,heat,76ers,4,L,-40,,nba,yes
2/2/2018,gabe,40,40,under,over,203,W,40,heat_76ers,nba,yes
2/2/2018,gabe,40,40,bucks,knicks,-2,P,0,,nba,yes
2/2/2018,gabe,40,40,under,over,205.5,W,40,bucks_knicks,nba,yes
2/2/2018,gabe,40,40,suns,jazz,6,L,-40,,nba,yes
2/2/2018,gabe,40,40,under,over,210.5,L,-40,suns_jazz,nba,yes
2/2/2018,gabe,40,40,thunder,pelicans,-6,L,-40,,nba,yes
2/2/2018,gabe,40,40,under,over,224,W,40,thunder_pelicans,nba,yes
2/2/2018,gabe,40,40,kings,warrors,13.5,L,-40,,nba,yes
2/2/2018,gabe,40,40,under,over,223,P,0,kings_warriors,nba,yes
2/3/2018,gabe,40,40,bulls,clippers,7.5,L,-40,,nba,yes
2/3/2018,gabe,40,40,under,over,221,W,40,bulls_clippers,nba,yes
2/3/2018,gabe,40,40,wizards,magic,-4.5,W,40,,nba,yes
2/3/2018,gabe,40,40,under,over,215.5,W,40,wizards_magic,nba,yes
2/3/2018,gabe,40,40,pacers,76ers,-1.5,W,40,,nba,yes
2/3/2018,gabe,40,40,under,over,212,W,40,pacers_76ers,nba,yes
2/3/2018,gabe,40,40,pistons,heat,-3.5,W,40,,nba,yes
2/3/2018,gabe,40,40,over,under,199,W,40,pistons_heat,nba,yes
2/3/2018,gabe,40,40,cavs,rockets,3.5,L,-40,,nba,yes
2/3/2018,gabe,40,40,under,over,231,W,40,cavs_rockets,nba,yes
2/3/2018,gabe,40,40,pelicans,timberwolves,8.5,L,-40,,nba,yes
2/3/2018,gabe,40,40,under,over,221,L,-40,pelicans_timberwolves,nba,yes
2/3/2018,gabe,40,40,jazz,spurs,6,W,40,,nba,yes
2/3/2018,gabe,40,40,over,under,195.5,W,40,jazz_spurs,nba,yes
2/3/2018,gabe,40,40,warriors,nuggets,-5,L,-40,,nba,yes
2/3/2018,gabe,40,40,under,over,229.5,W,40,warrior_nuggets,nba,yes
2/3/2018,gabe,40,40,kings,mavs,4.5,L,-40,,nba,yes
2/3/2018,gabe,40,40,under,over,203,L,-40,kings_mavs,nba,yes
2/4/2018,gabe,440,440,eagels,pats,4.5,W,440,,nfl,yes
2/4/2018,gabe,440,440,over,under,49,W,440,eagles_pats,nfl,yes
2/5/2018,gabe,40,40,pistons,trailblazers,-2,W,40,,nba,yes
2/5/2018,gabe,40,40,under,over,210.5,W,40,pistons_trailblazers,nba,yes
2/5/2018,gabe,40,40,wizards,pacers,2.5,W,40,,nba,yes
2/5/2018,gabe,40,40,under,over,213.5,W,40,wizards_pacers,nba,yes
2/5/2018,gabe,40,40,magic,heat,7,W,40,,nba,yes
2/5/2018,gabe,40,40,under,over,207,L,-40,magic_heat,nba,yes
2/5/2018,gabe,40,40,pelicans,jazz,-1.5,L,-40,,nba,yes
2/5/2018,gabe,40,40,under,over,214.5,L,-40,pelicans_jazz,nba,yes
2/5/2018,gabe,40,40,nuggets,hornets,-6,W,40,,nba,yes
2/5/2018,gabe,40,40,under,over,219,L,-40,nuggets_hornets,nba,yes
2/5/2018,gabe,40,40,bulls,kings,2.5,L,-40,,nba,yes
2/5/2018,gabe,40,40,under,over,211.5,W,40,bulls_kings,nba,yes
2/5/2018,gabe,40,40,clippers,mavs,-6.5,L,-40,,nba,yes
2/5/2018,gabe,40,40,under,over,214.5,W,40,clippers_mavs,nba,yes
2/6/2018,gabe,40,40,cavs,magic,-6.5,L,-40,,nba,yes
2/6/2018,gabe,40,40,under,over,225.5,W,40,cavs_magic,nba,yes
2/6/2018,gabe,40,40,nets,rockets,10.5,W,40,,nba,yes
2/6/2018,gabe,40,40,under,over,216.5,L,-40,nets_rockets,nba,yes
2/6/2018,gabe,40,40,bucks,knicks,-1.5,W,40,,nba,yes
2/6/2018,gabe,40,40,under,over,207,W,40,bucks_knicks,nba,yes
2/6/2018,gabe,40,40,grizzlies,hawks,3,L,-40,,nba,yes
2/6/2018,gabe,40,40,over,under,203.5,L,-40,grizzlies_hawks,nba,yes
2/6/2018,gabe,40,40,celtics,raptors,5,L,-40,,nba,yes
2/6/2018,gabe,40,40,over,under,208,L,-40,celtics_raptors,nba,yes
2/6/2018,gabe,40,40,wizards,76ers,6.5,L,-40,,nba,yes
2/6/2018,gabe,40,40,under,over,212.5,L,-40,wizards_76ers,nba,yes
2/6/2018,gabe,40,40,suns,lakers,8,L,-40,,nba,yes
2/6/2018,gabe,40,40,under,over,217.5,W,40,suns_lakers,nba,yes
2/6/2018,gabe,40,40,warriors,thunder,-10,L,-40,,nba,yes
2/6/2018,gabe,40,40,over,under,231,L,-40,warriors_thunder,nba,yes
2/7/2018,gabe,40,40,nets,pistons,9.5,W,40,,nba,yes
2/7/2018,gabe,40,40,under,over,209,L,-40,nets_pistons,nba,yes
2/7/2018,gabe,40,40,heat,rockets,5,L,-40,,nba,yes
2/7/2018,gabe,40,40,under,over,211,W,40,heat_rockets,nba,yes
2/7/2018,gabe,40,40,cavs,timberwolves,4,W,40,,nba,yes
2/7/2018,gabe,40,40,under,over,224.5,L,-40,cavs_timberwolves,nba,yes
2/7/2018,gabe,40,40,jazz,grizzlies,-7,L,-40,,nba,yes
2/7/2018,gabe,40,40,over,under,201,L,-40,jazz_grizzlies,nba,yes
2/7/2018,gabe,40,40,spurs,suns,-9.5,W,40,,nba,yes
2/7/2018,gabe,40,40,under,over,203,L,-40,spurs_suns,nba,yes
2/8/2018,gabe,40,40,magic,hawks,-1,W,40,,nba,yes
2/8/2018,gabe,40,40,under,over,213.5,W,40,magic_hawks,nba,yes
2/8/2018,gabe,40,40,knicks,raptors,14,L,-40,,nba,yes
2/8/2018,gabe,40,40,under,over,211.5,W,40,knicks_raptors,nba,yes
2/8/2018,gabe,40,40,celtics,wizards,1.5,W,40,,nba,yes
2/8/2018,gabe,40,40,over,under,206.5,W,40,celtics_wizards,nba,yes
2/8/2018,gabe,40,40,trailblazers,hornets,-3.5,W,40,,nba,yes
2/8/2018,gabe,40,40,under,over,213,W,40,trailblazers_hornets,nba,yes
2/8/2018,gabe,40,40,thunder,lakers,-3,L,-40,,nba,yes
2/8/2018,gabe,40,40,under,over,217,W,40,thunder_lakers,nba,yes
2/8/2018,gabe,40,40,warriors,mavs,-12.5,W,40,,nba,yes
2/8/2018,gabe,40,40,under,over,220.5,L,-40,warriors_mavs,nba,yes
2/9/2018,gabe,40,40,pelicans,nets,-2,W,40,,nba,yes
2/9/2018,gabe,40,40,under,over,220,L,-40,pelicans_nets,nba,yes
2/9/2018,gabe,40,40,bucks,magic,-5,W,40,,nba,yes
2/9/2018,gabe,40,40,under,over,207.5,L,-40,bucks_magic,nba,yes
2/9/2018,gabe,40,40,76ers,clippers,-2.5,W,40,,nba,yes
2/9/2018,gabe,40,40,under,over,217.5,W,40,76ers_clippers,nba,yes
2/9/2018,gabe,40,40,bulls,wizards,6,L,-40,,nba,yes
2/9/2018,gabe,40,40,under,over,215,W,40,bulls_wizards,nba,yes
2/9/2018,gabe,40,40,spurs,warrors,11,L,-40,,nba,yes
2/9/2018,gabe,40,40,under,over,215.5,L,-40,spurs_warriors,nba,yes
2/9/2018,gabe,40,40,lakers,mavs,1.5,L,-40,,nba,yes
2/9/2018,gabe,40,40,under,over,215,L,-40,lakers_mavs,nba,yes
2/9/2018,gabe,40,40,nuggets,suns,-7,W,40,,nba,yes
2/9/2018,gabe,40,40,under,over,219.5,L,-40,nuggets_suns,nba,yes
2/12/2018,gabe,40,40,knicks,76ers,11.5,L,-40,,nba,yes
2/12/2018,gabe,40,40,under,over,210,W,40,knicks_76ers,nba,yes
2/12/2018,gabe,40,40,pelicans,pistons,2.5,W,40,,nba,yes
2/12/2018,gabe,40,40,under,over,220,L,-40,pelicans_pistons,nba,yes
2/12/2018,gabe,40,40,nets,clippers,4.5,L,-40,,nba,yes
2/12/2018,gabe,40,40,under,over,221,W,40,nets_clippers,nba,yes
2/12/2018,gabe,40,40,bulls,magic,-5,L,-40,,nba,yes
2/12/2018,gabe,40,40,under,over,215,W,40,bulls_magic,nba,yes
2/12/2018,gabe,40,40,spurs,jazz,4.5,W,40,,nba,yes
2/12/2018,gabe,40,40,over,under,197,W,40,spurs_jazz,nba,yes
2/12/2018,gabe,40,40,warriors,suns,-15,W,40,,nba,yes
2/12/2018,gabe,40,40,under,over,232,W,40,warriors_suns,nba,yes
2/12/2018,gabe,40,40,heat,raptors,8,W,40,,nba,yes
2/12/2018,gabe,40,40,over,under,206,W,40,heat_raptors,nba,yes
2/12/2018,gabe,40,40,bucks,hawks,-7.5,L,-40,,nba,yes
2/12/2018,gabe,40,40,under,over,209.5,W,40,bucks_hawks,nba,yes
2/12/2018,gabe,40,40,rockets,timberwolves,-2.5,W,40,,nba,yes
2/12/2018,gabe,40,40,under,over,222,L,-40,rockets_timberwolves,nba,yes
2/12/2018,gabe,40,40,cavs,thunder,1.5,W,40,,nba,yes
2/12/2018,gabe,40,40,under,over,221.5,L,-40,cavs_thunder,nba,yes
2/12/2018,gabe,40,40,kings,mavs,6.5,W,40,,nba,yes
2/12/2018,gabe,40,40,under,over,206,L,-40,kings_mavs,nba,yes
2/12/2018,gabe,40,40,spurs,nuggets,6,L,-40,,nba,yes
2/12/2018,gabe,40,40,under,over,226,L,-40,spurs_nuggets,nba,yes
2/14/2018,gabe,40,40,pistons,hawks,-10,L,-40,,nba,yes
2/14/2018,gabe,40,40,over,under,207.5,L,-40,pistons_hawks,nba,yes
2/14/2018,gabe,40,40,heat,76ers,6.5,W,40,,nba,yes
2/14/2018,gabe,40,40,over,under,202,W,40,heat_76ers,nba,yes
2/14/2018,gabe,40,40,magic,hornets,6,W,40,,nba,yes
2/14/2018,gabe,40,40,pacers,nets,-4,W,40,,nba,yes
2/14/2018,gabe,40,40,wizards,knicks,-4.5,W,40,,nba,yes
2/14/2018,gabe,40,40,bulls,raptors,7,L,-40,,nba,yes
2/14/2018,gabe,40,40,rockets,kings,-14.5,L,-40,,nba,yes
2/14/2018,gabe,40,40,clippers,celtics,5,W,40,,nba,yes
2/14/2018,gabe,40,40,over,under,212,W,40,clippers_celtics,nba,yes
2/14/2018,gabe,40,40,pelicans,lakers,-5,W,40,,nba,yes
2/14/2018,gabe,40,40,thunder,grizzlies,-4,W,40,,nba,yes
2/14/2018,gabe,40,40,jazz,suns,-11.5,L,-40,,nba,yes
2/14/2018,gabe,40,40,warriors,trailblazers,-6,L,-40,,nba,yes
2/15/2018,gabe,50,50,nuggets,bucks,2.5,W,50,,nba,yes
2/15/2018,gabe,50,50,over,under,214,W,50,nuggets_bucks,nba,yes
2/15/2018,gabe,50,50,lakers,timberwolves,10,W,50,,nba,yes
2/15/2018,gabe,50,50,ohio_state,penn_state,1.5,L,-50,,cbb,yes
2/21/2018,gabe,50,50,florida,tennessee,4,L,-50,,cbb,yes
